ANKRD32	ATP5L
ANKRD32	C15orf40
ANKRD32	CREB1
ANKRD32	FAM219B
ANKRD32	HGS
ANKRD32	PRR24
ANKRD32	RARS
ANKRD32	RPL7L1
ANKRD32	RPLP1
ANKRD32	SCAMP1
ANKRD32	SEPT1
ANKRD32	UBA3
ANKRD32	UBN1
CAMK2G	ABCE1
CAMK2G	ANKRD32
CAMK2G	AP3M2
CAMK2G	BRI3BP
CAMK2G	C15orf40
CAMK2G	CHMP1A
CAMK2G	COX7A2L
CAMK2G	CREB1
CAMK2G	MAP4
CAMK2G	MKRN2
CAMK2G	OAZ1
CAMK2G	PRR24
CAMK2G	RNF216
CAMK2G	RNH1
CAMK2G	SMC2
CAMK2G	TLE4
CAMK2G	UBA3
CAMK2G	UBN1
CHAF1B	ABCE1
CHAF1B	BRI3BP
CHAF1B	CAMK2G
CHAF1B	FKBP3
CHAF1B	HDDC3
CHAF1B	HGS
CHAF1B	MIDN
CHAF1B	OAZ1
CHAF1B	PHB
CHAF1B	PXK
CHAF1B	RNF216
CHAF1B	RPLP1
CHAF1B	SCAMP1
CHAF1B	SMC2
CHAF1B	ZNF226
CREB1	C15orf40
CREB1	C19orf77
CREB1	C6orf48
CREB1	EIF2AK4
CREB1	EMC6
CREB1	FKBP3
CREB1	MAP4
CREB1	NDNL2
CREB1	OGFOD1
CREB1	OGFOD3
CREB1	PHB
CREB1	PRELID1
CREB1	RNH1
CREB1	RPL34
CREB1	TMED2
CREB1	TMEM19
HNRNPAB	ANKRD32
HNRNPAB	CMC1
HNRNPAB	HM13
HNRNPAB	METTL8
HNRNPAB	NCL
HNRNPAB	NDNL2
HNRNPAB	PXK
NDN	BRI3BP
NDN	CCDC137
NDN	HM13
NDN	MIDN
NDN	RABAC1
NDN	RARS
NDN	RPLP1
NDN	SEPT1
NDN	TMED2
NDN	TMEM19
NDN	UBN1
NDN	ZNF226
NDNL2	ABCE1
NDNL2	ATRAID
NDNL2	CHAF1B
NDNL2	COPRS
NDNL2	KATNA1
NDNL2	MKRN2
NDNL2	OAZ1
NDNL2	PHB
NDNL2	PRELID1
NDNL2	RARS
NDNL2	SCAMP1
NDNL2	UBA2
NDNL2	UBA3
OAZ1	ANAPC5
OAZ1	ANKRD32
OAZ1	C19orf77
OAZ1	C6orf48
OAZ1	CAMK2G
OAZ1	CHMP1A
OAZ1	EMC6
OAZ1	HDDC3
OAZ1	HM13
OAZ1	HNRNPAB
OAZ1	METTL8
OAZ1	OGFOD3
OAZ1	PRR24
OAZ1	PXK
OAZ1	RNF135
OAZ1	RPL7L1
OAZ1	SEPT1
OAZ1	TLE4
PHB	ATP5L
PHB	C19orf77
PHB	C6orf48
PHB	CMC1
PHB	COPRS
PHB	COX7A2L
PHB	FAM219B
PHB	HNRNPAB
PHB	HP1BP3
PHB	MAP4
PHB	MYCBP2
PHB	OAZ1
PHB	OGFOD1
PHB	OGFOD3
PHB	RPL7L1
PHB	RPS15A
PHB	SERPINB1
PHB	TMED2
PHB	TRPC4AP
PHB	UBA2
PHB	UBA3
PXK	C6orf48
PXK	CHMP1A
PXK	COX7A2L
PXK	CREB1
PXK	HM13
PXK	HNRNPAB
PXK	HP1BP3
PXK	MAP4
PXK	PRELID1
PXK	SEPT1
PXK	SMC2
PXK	UBA2
PXK	ZNF226
SMC2	ATP5L
SMC2	CAMK2G
SMC2	COPRS
SMC2	HGS
SMC2	HNRNPAB
SMC2	MKRN2
SMC2	NDNL2
SMC2	OGFOD3
SMC2	PRR24
SMC2	RABAC1
SMC2	RPLP1
SMC2	RPS15A
SMC2	SCAMP1
SMC2	TMEM19
SMC2	TRPC4AP
SMC2	ZNF226
TLE4	ABCE1
TLE4	ANKRD32
TLE4	AP3M2
TLE4	ATRAID
TLE4	C6orf48
TLE4	COX7A2L
TLE4	FAM219B
TLE4	KATNA1
TLE4	MYCBP2
TLE4	OGFOD3
TLE4	PHB
TLE4	PRELID1
TLE4	PXK
TLE4	RABAC1
TLE4	RPL34
TLE4	UBA2
TLE4	UBN1
TLE4	ZNF226
TRPC4AP	ABCE1
TRPC4AP	C20orf24
TRPC4AP	CMC1
TRPC4AP	HNRNPAB
TRPC4AP	HP1BP3
TRPC4AP	KATNA1
TRPC4AP	MYCBP2
TRPC4AP	NDN
TRPC4AP	OGFOD1
TRPC4AP	RNF135
TRPC4AP	RPL7L1
TRPC4AP	SERPINB1
TRPC4AP	TMED2
TRPC4AP	UBA2
UBN1	AP3M2
UBN1	CCDC137
UBN1	CHMP1A
UBN1	EIF2AK4
UBN1	HM13
UBN1	MAP4
UBN1	NCL
UBN1	OAZ1
UBN1	OGFOD3
UBN1	PRR24
UBN1	SEPT1
UBN1	SMC2
UBN1	TRPC4AP
ZNF226	AP3M2
ZNF226	ATP5L
ZNF226	ATRAID
ZNF226	CHAF1B
ZNF226	HM13
ZNF226	HNRNPAB
ZNF226	OAZ1
ZNF226	PHB
ZNF226	SCAMP1
ZNF226	UBA3
