STK36	7.360870
DUSP7	7.252649
DUSP19	7.193117
POLR1A	7.066834
PAX8	6.861058
ID2	6.859152
ZNF142	6.634596
TESK2	6.577749
MYCN	6.071762
NFYC	6.042849
MITF	6.028742
PASK	5.979558
PRDM16	5.685010
TGFBR2	5.663115
EAF1	5.596549
ZNF514	5.596549
LEPR	3.978530
NR1I2	3.724245
DYRK3	3.603156
ZBTB7B	3.591045
MIXL1	3.552635
HLX	3.480331
HMGN2	3.459994
ECM1	3.439324
TNS1	3.421821
HES6	3.421821
ZNF445	3.311187
FKBP1B	3.223487
ZNF513	3.223092
USF1	3.209451
EIF2AK3	3.209451
KLF11	3.131926
PRKAB2	3.114699
CTH	3.096795
POU2F1	3.096795
ULK4	3.078158
SFMBT1	3.058727
PPP2R3A	3.058727
ZNF148	3.058727
HES4	3.058727
ETV3	2.920722
MTF1	2.893058
RFX5	2.893058
ABL2	2.893058
STK39	2.893058
PINK1	2.893058
ID3	2.893058
CEBPZ	2.863619
PYGO2	2.863619
HDAC4	2.863619
ZNF695	2.863619
PHF13	2.863619
E2F6	2.863619
HSPG2	2.863619
PAPOLG	2.863619
STRIP1	2.631495
STAT4	2.631495
SMG5	2.631495
FOSL2	2.631495
PTPN4	2.631495
MERTK	2.631495
SRRM1	2.631495
INPP4A	2.578374
YWHAQ	2.578374
ATF3	2.578374
NR4A2	2.578374
HESX1	2.578374
INPP5B	2.578374
CCNT2	2.578374
ZNF197	2.578374
KLF7	2.526426
JUN	2.518447
SNIP1	2.518447
ZNF670	2.518447
UBP1	2.518447
ZBTB37	2.518447
CD84	2.518447
ATR	2.518447
NEK11	2.518447
NR1D2	2.518447
PDK1	2.518447
PIAS3	2.518447
TAF13	2.518447
AKT3	2.518447
ELK4	2.518447
MEIS1	2.518447
BARD1	2.518447
CDC42BPA	2.518447
ATF6	2.518447
STAT1	2.518447
ZNF124	2.518447
PPP1R15B	2.518447
ARNT	2.518447
NR2C2	2.518447
BRPF1	2.518447
PER3	2.518447
ABTB1	2.518447
AHCTF1	2.518447
HDAC11	2.518447
THRB	2.518447
PIKFYVE	2.518447
NOTCH2	2.518447
ZNF502	2.518447
PER2	2.501675
CDC14A	2.485715
ZFP36L2	2.299968
ZBTB40	2.273060
PBX1	2.273060
ZNF589	2.273060
MTA3	2.165686
IKZF2	2.015120
PTMA	1.200932
CDC20	0.999514
YBX1	0.279344
ENO1	0.006790
CDK18	0.000074
BHLHE40	0.000000
E2F2	0.000000
STK40	0.000000
BPNT1	0.000000
AFF3	0.000000
EYA3	0.000000
MKNK1	0.000000
NCAPH	0.000000
MPZL1	0.000000
TP53BP2	0.000000
LIMD1	0.000000
RYK	0.000000
BMPR2	0.000000
FOXJ3	0.000000
SLC2A1	0.000000
INPP1	0.000000
PPP1CB	0.000000
GTF3C3	0.000000
MEF2D	0.000000
SMG7	0.000000
SPEN	0.000000
FCGR2A	0.000000
GTF2E1	0.000000
ANKRD44	0.000000
HIPK1	0.000000
SCMH1	0.000000
PPP1R12B	0.000000
RBM15B	0.000000
BLZF1	0.000000
ZNF35	0.000000
CD247	0.000000
SGOL1	0.000000
ACP6	0.000000
POLR3C	0.000000
MAST2	0.000000
NCOA1	0.000000
RPAP2	0.000000
ERCC3	0.000000
BOLA1	0.000000
TAL1	0.000000
PLEK	0.000000
ANGEL2	0.000000
PIGV	0.000000
PTPN23	0.000000
CITED4	0.000000
FHL2	0.000000
GATAD2B	0.000000
ACVR1	0.000000
SNRK	0.000000
TRIB2	0.000000
MYLK	0.000000
DNAJC6	0.000000
TAF1A	0.000000
GABPB2	0.000000
DZIP3	0.000000
FGR	0.000000
GATA2	0.000000
DUSP2	0.000000
TAF5L	0.000000
HIST2H2BE	0.000000
NFIA	0.000000
NEK4	0.000000
MTOR	0.000000
ZNF501	0.000000
TOE1	0.000000
TPRG1L	0.000000
GFI1	0.000000
ZNF2	0.000000
MXD1	0.000000
FLNB	0.000000
NMI	0.000000
NAB1	0.000000
NUDT16	0.000000
GON4L	0.000000
CREB3L4	0.000000
RIF1	0.000000
BIN1	0.000000
MED8	0.000000
SH3YL1	0.000000
ZNF281	0.000000
PLK3	0.000000
INPP5D	0.000000
PNRC2	0.000000
S100A4	0.000000
STRN	0.000000
BTG2	0.000000
PDE12	0.000000
NEK2	0.000000
EIF5B	0.000000
CD244	0.000000
OBSCN	0.000000
POLR1B	0.000000
SFPQ	0.000000
XRCC5	0.000000
LBR	0.000000
ZEB2	0.000000
ATF2	0.000000
SMARCC1	0.000000
STK16	0.000000
NTRK1	0.000000
