PLEK	7.768158
ELK4	6.909797
NR1I2	6.731499
ZBTB37	6.652587
NR2C2	6.607698
PER3	6.547520
NFYC	6.422209
MYCN	6.245587
CDK18	6.203184
HDAC11	6.056102
ZNF513	6.046324
CD247	6.046324
SMARCC1	6.012189
SMG7	5.979558
DUSP7	5.945129
SMG5	5.635294
SLC2A1	5.596549
GABPB2	5.596549
ZNF589	4.804706
HES4	3.804386
MITF	3.674827
PBX1	3.661560
STK36	3.578601
ETV3	3.559268
MYLK	3.552635
BIN1	3.464372
S100A4	3.454064
KLF7	3.432214
PAX8	3.426760
TNS1	3.333417
ZNF148	3.322438
PPP2R3A	3.256478
FOXJ3	3.237102
ZBTB7B	3.229441
MIXL1	3.223487
ATF3	3.218900
NEK11	3.194968
EYA3	3.114699
ZNF2	3.114699
TGFBR2	3.111157
FGR	3.106593
ZNF670	3.096795
BMPR2	3.096795
BHLHE40	3.096795
HESX1	3.096795
ECM1	3.096795
USF1	3.078158
OBSCN	3.078158
PER2	3.058727
ANKRD44	3.058727
TAL1	3.058727
ATF2	3.058727
ZFP36L2	3.030110
ARNT	2.946811
STAT4	2.946811
NFIA	2.946811
PASK	2.920722
ID3	2.920722
BPNT1	2.893058
POU2F1	2.893058
CDC14A	2.893058
NEK2	2.893058
TAF13	2.874489
SCMH1	2.863619
TAF1A	2.863619
MTA3	2.863619
MEF2D	2.863619
RFX5	2.863619
NAB1	2.863619
FCGR2A	2.825279
E2F2	2.794758
AFF3	2.724517
JUN	2.642885
ZNF695	2.631495
TOE1	2.631495
ZNF502	2.631495
THRB	2.631495
INPP1	2.631495
POLR3C	2.631495
FKBP1B	2.631495
TRIB2	2.631495
XRCC5	2.631495
ULK4	2.578374
PPP1CB	2.578374
SPEN	2.578374
NR1D2	2.578374
PHF13	2.578374
GTF3C3	2.578374
HIPK1	2.578374
RBM15B	2.578374
FHL2	2.578374
EIF2AK3	2.578374
ZNF501	2.578374
GON4L	2.578374
CREB3L4	2.578374
SH3YL1	2.578374
ATF6	2.578374
BTG2	2.578374
CD244	2.578374
SNIP1	2.518447
STK40	2.518447
ZNF514	2.518447
UBP1	2.518447
NCAPH	2.518447
CD84	2.518447
LIMD1	2.518447
ABL2	2.518447
CTH	2.518447
TESK2	2.518447
HSPG2	2.518447
HDAC4	2.518447
BRPF1	2.518447
PRDM16	2.518447
ERCC3	2.518447
AKT3	2.518447
PTPN23	2.518447
GATAD2B	2.518447
AHCTF1	2.518447
DNAJC6	2.518447
NEK4	2.518447
ZNF142	2.518447
MTOR	2.518447
FLNB	2.518447
NMI	2.518447
ZNF281	2.518447
PLK3	2.518447
INPP5D	2.518447
PDE12	2.518447
ZEB2	2.518447
MKNK1	2.518447
MPZL1	2.518447
RYK	2.518447
DUSP2	2.518447
EIF5B	2.518447
SFPQ	2.518447
PPP1R15B	2.518447
PRKAB2	2.518447
STK39	2.518447
SGOL1	2.518447
ANGEL2	2.518447
NUDT16	2.518447
NTRK1	2.501675
LBR	2.357884
DZIP3	2.355605
HIST2H2BE	2.347068
CEBPZ	2.326943
IKZF2	2.323283
DUSP19	2.299968
POLR1B	2.299968
ZBTB40	2.299968
TAF5L	2.299968
INPP5B	2.299968
KLF11	2.273060
RIF1	2.273060
STK16	2.234075
TPRG1L	1.999180
PTMA	1.784743
ID2	1.462728
ENO1	0.839057
YBX1	0.035823
CDC20	0.011001
E2F6	0.011001
GATA2	0.007389
CITED4	0.003008
HMGN2	0.002206
FOSL2	0.000592
MTF1	0.000000
ZNF124	0.000000
PIKFYVE	0.000000
PYGO2	0.000000
DYRK3	0.000000
TP53BP2	0.000000
ATR	0.000000
ZNF445	0.000000
NOTCH2	0.000000
SFMBT1	0.000000
HLX	0.000000
LEPR	0.000000
PTPN4	0.000000
PDK1	0.000000
GTF2E1	0.000000
MERTK	0.000000
HES6	0.000000
PPP1R12B	0.000000
BLZF1	0.000000
ZNF35	0.000000
CCNT2	0.000000
ACP6	0.000000
MAST2	0.000000
ZNF197	0.000000
NCOA1	0.000000
RPAP2	0.000000
BOLA1	0.000000
PIAS3	0.000000
ABTB1	0.000000
INPP4A	0.000000
PIGV	0.000000
ACVR1	0.000000
SNRK	0.000000
PINK1	0.000000
YWHAQ	0.000000
POLR1A	0.000000
STRIP1	0.000000
MEIS1	0.000000
BARD1	0.000000
GFI1	0.000000
EAF1	0.000000
CDC42BPA	0.000000
MXD1	0.000000
PAPOLG	0.000000
MED8	0.000000
PNRC2	0.000000
STRN	0.000000
STAT1	0.000000
NR4A2	0.000000
SRRM1	0.000000
