NR1I2	8.023592
ZBTB7B	7.950605
HES4	7.949520
STK36	7.572868
PAX8	7.349241
USF1	6.986199
MITF	6.878088
DUSP7	6.587932
TESK2	6.577749
PER2	6.508813
FKBP1B	6.504491
DUSP19	6.487667
PASK	6.427036
NFYC	6.422209
CDK18	6.373957
TGFBR2	6.373654
TAF13	6.362252
ZNF670	6.237935
MYCN	6.177596
ZBTB37	6.042849
ABL2	6.012189
STK39	6.012189
ZNF142	6.012189
HDAC4	5.979558
INPP5B	5.735777
ZNF502	5.722092
ZBTB40	5.715854
PRDM16	5.685010
HDAC11	5.668153
CD84	5.596549
PER3	5.596549
ZNF514	5.596549
AKT3	5.596549
AHCTF1	5.596549
PLEK	4.074593
LEPR	3.978530
POLR1A	3.766758
PBX1	3.661560
DYRK3	3.603156
ELK4	3.564001
ETV3	3.559268
MYLK	3.552635
HLX	3.480331
BIN1	3.464372
S100A4	3.454064
KLF7	3.432214
NR2C2	3.430657
IKZF2	3.425122
HES6	3.421821
TNS1	3.333417
ZNF148	3.322438
ZNF445	3.311187
FOXJ3	3.237102
MIXL1	3.223487
ATF3	3.218900
ZNF589	3.169355
EYA3	3.114699
FGR	3.106593
E2F6	3.096795
BMPR2	3.096795
BHLHE40	3.096795
ECM1	3.096795
OBSCN	3.078158
SFMBT1	3.058727
ANKRD44	3.058727
TAL1	3.058727
ATF2	3.058727
ZFP36L2	3.030110
GATA2	2.971494
STAT4	2.946811
NFIA	2.946811
ID3	2.920722
MTF1	2.893058
BPNT1	2.893058
POU2F1	2.893058
PINK1	2.893058
NEK2	2.893058
SMARCC1	2.893058
SCMH1	2.863619
TAF1A	2.863619
MEF2D	2.863619
CD247	2.863619
RFX5	2.863619
NAB1	2.863619
CITED4	2.863619
SMG7	2.863619
PAPOLG	2.863619
FCGR2A	2.825279
E2F2	2.794758
AFF3	2.724517
JUN	2.642885
ZNF695	2.631495
TOE1	2.631495
STRIP1	2.631495
INPP1	2.631495
PTPN4	2.631495
MERTK	2.631495
POLR3C	2.631495
TRIB2	2.631495
XRCC5	2.631495
PPP1CB	2.578374
SPEN	2.578374
NR1D2	2.578374
INPP4A	2.578374
NR4A2	2.578374
PHF13	2.578374
GTF3C3	2.578374
HIPK1	2.578374
RBM15B	2.578374
CCNT2	2.578374
FHL2	2.578374
ZNF513	2.578374
EIF2AK3	2.578374
ZNF501	2.578374
GON4L	2.578374
CREB3L4	2.578374
SH3YL1	2.578374
ATF6	2.578374
BTG2	2.578374
CD244	2.578374
SNIP1	2.518447
STK40	2.518447
UBP1	2.518447
NCAPH	2.518447
LIMD1	2.518447
ATR	2.518447
CTH	2.518447
SLC2A1	2.518447
HSPG2	2.518447
GATAD2B	2.518447
DNAJC6	2.518447
NEK4	2.518447
MTOR	2.518447
EAF1	2.518447
NMI	2.518447
ZNF281	2.518447
PLK3	2.518447
INPP5D	2.518447
PDE12	2.518447
ZEB2	2.518447
ZNF124	2.518447
MKNK1	2.518447
MPZL1	2.518447
RYK	2.518447
BRPF1	2.518447
ABTB1	2.518447
GABPB2	2.518447
DUSP2	2.518447
MEIS1	2.518447
EIF5B	2.518447
SFPQ	2.518447
THRB	2.518447
PPP1R15B	2.518447
PIKFYVE	2.518447
PRKAB2	2.518447
NOTCH2	2.518447
SGOL1	2.518447
ANGEL2	2.518447
NUDT16	2.518447
NTRK1	2.501675
CDC14A	2.485715
LBR	2.357884
DZIP3	2.355605
HIST2H2BE	2.347068
CEBPZ	2.326943
POLR1B	2.299968
TAF5L	2.299968
KLF11	2.273060
SMG5	2.273060
RIF1	2.273060
PTMA	2.272078
STK16	2.234075
ID2	2.047481
TPRG1L	1.999180
MTA3	1.688889
ENO1	0.896406
YBX1	0.021416
NEK11	0.014044
HESX1	0.008342
ULK4	0.007860
ARNT	0.006726
HMGN2	0.003925
PPP2R3A	0.002027
FOSL2	0.000592
CDC20	0.000048
PYGO2	0.000000
TP53BP2	0.000000
PDK1	0.000000
GTF2E1	0.000000
PPP1R12B	0.000000
BLZF1	0.000000
ZNF35	0.000000
ACP6	0.000000
MAST2	0.000000
ZNF197	0.000000
NCOA1	0.000000
RPAP2	0.000000
ERCC3	0.000000
BOLA1	0.000000
PIAS3	0.000000
PIGV	0.000000
PTPN23	0.000000
ACVR1	0.000000
SNRK	0.000000
YWHAQ	0.000000
BARD1	0.000000
GFI1	0.000000
ZNF2	0.000000
CDC42BPA	0.000000
MXD1	0.000000
FLNB	0.000000
MED8	0.000000
PNRC2	0.000000
STRN	0.000000
STAT1	0.000000
SRRM1	0.000000
